Agência Nacional de Águas - ANA																																																																													
75230000	2	01/04/10		1	1	426,6964	41,5445	116,8218	27	20	1	1	1		0	89,0602	84,9117	83,5497	80,857	79,5263	76,8964	74,3084	71,7624	69,2585	66,7967	64,3772	60,8273	58,5138	55,1232	51,8287	49,6858	47,5859	45,529	43,5151	41,5445	64,3772	158,7066	235,8084	197,4902	158,7066	279,7287	426,6964	309,2915	214,1233	164,268		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/03/10		1	1	164,268	69,2585	95,7039	23	19	1	1	1		0	109,6543	108,1162	105,0708	102,0667	99,1039	96,1824	93,3024	87,667	83,5497	83,5497	80,857	78,2061	75,5971	78,2061	80,857	79,5263	75,5971	71,7624	69,2585	82,1981	102,0667	132,2652	164,268	132,2652	109,6543	97,638	99,1039	102,0667	99,1039	96,1824	91,878	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/02/10		1	1	613,0699	96,1824	182,1455	17	13	1	1	1		0	128,9124	122,3292	115,9097	111,2028	105,0708	102,0667	100,5801	103,5636	111,2028	109,6543	103,5636	99,1039	96,1824	119,099	242,5069	512,686	613,0699	474,9185	345,554	171,8242	142,568	130,5837	162,4041	224,842	169,9201	140,8254	125,6004	114,3305				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1			
75230000	2	01/01/10		1	1	426,6964	133,9569	222,7343	11	31	1	1	1		0	195,4559	175,6626	160,5503	155,0494	231,3922	299,281	348,2169	274,9385	274,9385	316,9016	426,6964	316,9016	229,1989	203,653	181,4955	177,5969	214,1233	249,2941	267,8267	306,7742	260,8032	218,3811	187,4185	166,142	173,7384	169,9201	162,4041	147,8564	140,8254	137,3708	133,9569	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/12/09		1	1	955,8665	185,4341	369,5494	1	30	1	1	1		0	955,8665	868,0368	733,2587	571,897	459,5865	403,504	372,6187	348,2169	329,7798	417,9273	493,6312	532,0824	478,0135	375,3783	309,2915	274,9385	253,8682	242,5069	233,5954	224,842	220,5248	214,1233	205,7271	205,7271	334,9991	304,2667	279,7287	233,5954	203,653	185,4341	189,4129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/11/09		1	1	1061,4781	109,6543	474,3347	29	5	1	1	1		0	122,3292	119,099	115,9097	112,7615	109,6543	111,2028	135,6588	277,3287	270,1875	279,7287	294,3343	247,0218	244,7594	423,7638	854,4607	965,2955	783,4205	528,826	423,7638	412,1292	499,9448	714,3943	1041,9681	923,1394	710,6494	555,1423	471,8331	551,8196	1061,4781	868,0368		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/10/09		1	1	432,5903	127,2513	223,2604	7	31	2	2	2		0	309,2915	270,1875	251,5762	233,5954	220,5248	337,6233	432,5903	383,7149	299,281	249,2941	229,1989	235,8084	235,8084	209,9054	216,2472	224,842	205,7271	185,4341	173,7384	164,268	156,873	149,6395	146,0835	177,5969	240,2642	238,0314	183,4598	153,236	144,3206	135,6588	127,2513	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
75230000	2	01/09/09		1	1	699,4706	127,2513	381,3082	19	1	1	1	1		0	127,2513	139,093	342,9007	592,314	512,686	356,2639	238,0314	270,1875	447,4927	420,8407	364,3978	478,0135	558,4743	481,118	356,2639	279,7287	253,8682	364,3978	699,4706	561,8158	417,9273	319,4578	272,5581	251,5762	231,3922	218,3811	282,1385	561,8158	588,8876	450,5018		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/08/09		1	1	1176,269	65,5817	288,9037	10	1	1	1	1		0	65,5817	80,857	117,4992	111,2028	96,1824	117,4992	183,4598	415,0234	836,4843	1176,269	827,5499	496,7833	314,3552	270,1875	233,5954	256,1701	380,9264	383,7149	340,2571	324,5994	289,4266	238,0314	201,5887	181,4955	168,026	156,873	149,6395	140,8254	137,3708	133,9569	130,5837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/07/09		1	1	181,5	36,81	95,6	23	6	1	1	1			47,5859	44,5166	42,5244	40,5754	38,6698	36,8076	44,5166	102,0667	153,236	146,0835	128,9124	108,1162	89,0602	79,5263	74,3084	91,878	115,9097	140,8254	151,4327	122,3292	103,5636	133,9569	181,4955	151,4327	122,3292	102,0667	86,2841	76,8964	70,5052	68,0223	68,0223	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/06/09		1	1	106,5884	33,2142	48,6355	1	15	1	1	1		0	106,5884	71,7624	58,5138	48,6305	44,5166	42,5244	40,5754	38,6698	36,8076	34,989	34,0961	35,8929	36,8076	34,989	33,2142	34,0961	46,552	44,5166	42,5244	40,5754	38,6698	39,6171	59,6652	71,7624	64,3772	60,8273	58,5138	55,1232	52,9162	50,7519		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/05/09		1	1	117,5	20,6	31,59	31	2	1	1	1			21,3086	20,6039	20,6039	21,3086	22,0244	21,3086	20,6039	21,3086	22,0244	22,7515	22,0244	21,3086	24,2392	45,5289	66,7967	58,5138	45,5289	36,8076	31,4831	32,3432	26,5542	27,3481	26,5542	24,9998	27,3481	29,796	24,2392	22,7515	20,6039	33,2142	117,4992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/04/09		1	1	32,3432	20,6039	26,0323	6	20	1	1	1		0	31,4831	29,796	28,153	28,969	30,6341	32,3432	32,3432	30,6341	28,969	28,153	27,3481	26,5542	25,7714	24,9998	24,2392	23,4898	22,7515	22,0244	21,3086	20,6039	22,0244	23,4898	23,4898	25,7714	27,3481	25,7714	24,2392	23,4898	22,7515	22,0244		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/03/09		1	1	68,02	28,15	43,61	2	26	1	1	1			65,5817	68,0223	66,7967	64,3772	62	58,5138	54,0144	51,8287	49,6858	46,552	43,5151	41,5445	43,5151	45,5289	41,5445	39,6171	37,7332	38,6698	39,6171	37,7332	35,8929	34,0961	32,3432	31,4831	29,796	28,153	28,153	31,4831	34,989	34,0961	34,989	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/02/09		1	1	140,8254	47,5859	67,1074	22	18	1	1	1		0	60,8273	55,1232	51,8287	51,8287	49,6858	52,9162	55,1232	52,9162	50,7519	48,6305	48,6305	66,7967	69,2585	58,5138	55,1232	52,9162	49,6858	47,5859	47,5859	56,2427	87,667	140,8254	132,2652	112,7615	97,638	83,5497	74,3084	68,0223				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1			
75230000	2	01/01/09		1	1	103,5636	59,6652	76,364	15	28	1	1	1		0	80,857	78,2061	75,5971	76,8964	74,3084	71,7624	69,2585	66,7967	70,5052	75,5971	79,5263	82,1981	89,0602	102,0667	103,5636	93,3024	86,2841	82,1981	79,5263	78,2061	82,1981	82,1981	74,3084	69,2585	65,5817	63,1833	60,8273	59,6652	63,1833	65,5817	65,5817	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/12/08		1	1	153,24	83,55	109,21	16	24	1	1	1			130,5837	127,2513	123,9597	122,3292	123,9597	117,4992	111,2028	108,1162	103,5636	100,5801	103,5636	106,5884	109,6543	114,3305	128,9124	153,236	135,6588	114,3305	102,0667	94,7372	90,4639	87,667	84,9117	83,5497	103,5636	117,4992	103,5636	96,1824	102,0667	97,638	86,2841	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/11/08		1	1	823,0962	133,9569	291,1466	3	30	1	1	1		0	423,7638	599,195	823,0962	710,6494	503,1159	415,0234	481,118	423,7638	340,2571	299,281	277,3287	258,4817	249,2941	231,3922	216,2472	205,7271	195,4559	185,4341	177,5969	169,9201	168,026	173,7384	173,7384	166,142	158,7066	151,4327	144,3206	140,8254	137,3708	133,9569		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/10/08		1	1	1321,6517	56,2427	346,2754	28	10	1	1	1		0	69,2585	66,7967	64,3772	66,7967	68,0223	65,5817	63,1833	60,8273	58,5138	56,2427	56,2427	65,5817	69,2585	106,5884	258,4817	710,6494	588,8876	364,3978	227,0155	179,5411	147,8564	147,8564	238,0314	364,3978	499,9448	1022,5944	1290,154	1321,6517	1027,425	836,4843	571,897	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/09/08		1	1	127,2513	71,7624	90,7829	7	26	1	1	1		0	109,6543	96,1824	86,2841	80,857	84,9117	108,1162	127,2513	117,4992	108,1162	100,5801	93,3024	97,638	120,709	117,4992	100,5801	91,878	86,2841	80,857	78,2061	76,8964	79,5263	82,1981	79,5263	76,8964	74,3084	71,7624	73,0301	75,5971	73,0301	74,3084		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/08/08		1	1	267,8267	69,2585	130,4432	19	11	1	1	1		0	71,7624	80,857	103,5636	108,1162	96,1824	90,4639	84,9117	79,5263	75,5971	71,7624	69,2585	78,2061	158,7066	183,4598	140,8254	105,0708	96,1824	142,568	267,8267	260,8032	209,9054	222,6785	212,0094	179,5411	153,236	128,9124	114,3305	108,1162	112,7615	119,099	117,4992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/07/08		1	1	209,9054	71,7624	96,2616	1	21	1	1	1		0	209,9054	158,7066	132,2652	120,709	112,7615	103,5636	97,638	97,638	108,1162	99,1039	94,7372	90,4639	87,667	84,9117	82,1981	79,5263	76,8964	75,5971	76,8964	74,3084	71,7624	80,857	99,1039	96,1824	97,638	89,0602	80,857	75,5971	78,2061	78,2061	73,0301	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/06/08		1	1	444,4931	50,7519	139,1155	29	2	1	1	1		0	56,2427	50,7519	65,5817	120,709	151,4327	133,9569	227,0155	222,6785	193,4316	267,8267	238,0314	164,268	125,6004	108,1162	97,638	90,4639	84,9117	79,5263	74,3084	70,5052	68,0223	66,7967	66,7967	62	59,6652	60,8273	135,6588	291,8756	444,4931	294,3343		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/05/08		1	1	111,2028	25,7714	51,3919	4	23	1	1	1		0	71,7624	93,3024	105,0708	111,2028	108,1162	99,1039	80,857	63,1833	51,8287	47,5859	45,529	43,5151	41,5445	39,6171	37,7332	35,8929	34,0961	32,3432	30,6341	28,969	27,3481	26,5542	25,7714	25,7714	27,3481	28,969	29,796	28,969	45,529	60,8273	64,3772	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/04/08		1	1	58,5138	24,9998	35,391	16	10	1	1	1		0	28,969	30,6341	29,796	31,4831	31,4831	28,969	27,3481	25,7714	25,7714	24,9998	27,3481	33,2142	42,5244	52,9162	56,2427	58,5138	56,2427	46,552	35,8929	32,3432	34,0961	32,3432	30,6341	28,969	27,3481	26,5542	29,796	31,4831	40,5754	52,9162		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/03/08		1	1	57,3729	25,7714	38,2438	12	27	1	1	1		0	45,529	49,6858	51,8287	50,7519	47,5859	45,529	42,5244	40,5754	38,6698	39,6171	48,6305	57,3729	50,7519	46,552	41,5445	39,6171	36,8076	34,989	33,2142	31,4831	29,796	28,969	30,6341	29,796	28,153	28,153	25,7714	28,153	28,969	27,3481	26,5542	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/02/08		1	1	65,5817	29,796	46,5189	12	27	1	1	1		0	47,5859	60,8273	63,1833	58,5138	54,0144	50,7519	48,6305	46,552	44,5166	42,5244	50,7519	65,5817	58,5138	52,9162	48,6305	58,5138	50,7519	45,529	43,5151	41,5445	39,6171	37,7332	36,8076	34,989	33,2142	31,4831	29,796	31,4831	40,5754			1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		
75230000	2	01/01/08		1	1	102,0667	42,5244	65,3885	1	31	1	1	1		0	102,0667	93,3024	87,667	84,9117	86,2841	82,1981	79,5263	75,5971	70,5052	68,0223	66,7967	66,7967	64,3772	62	59,6652	57,3729	55,1232	52,9162	63,1833	71,7624	64,3772	62	59,6652	56,2427	54,0144	51,8287	49,6858	47,5859	45,529	43,5151	42,5244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/12/07		1	1	253,8682	76,8964	108,7752	11	28	1	1	1		0	120,709	109,6543	103,5636	100,5801	99,1039	111,2028	108,1162	102,0667	97,638	94,7372	253,8682	197,4902	168,026	149,6395	130,5837	114,3305	102,0667	96,1824	90,4639	87,667	84,9117	82,1981	80,857	84,9117	87,667	84,9117	79,5263	76,8964	78,2061	87,667	106,5884	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/11/07		1	1	885,229	133,9569	262,1796	2	30	1	1	1		0	536,1764	885,229	733,2587	551,8196	392,1382	265,4757	238,0314	227,0155	218,3811	212,0094	209,9054	209,9054	195,4559	212,0094	270,1875	214,1233	175,6626	169,9201	222,6785	203,653	183,4598	166,142	156,873	151,4327	147,8564	146,0835	149,6395	146,0835	140,8254	133,9569		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/10/07		1	1	734,3527	143,5902	268,2063	17	8	1	1	1		0	191,6393	176,1154	166,7468	159,4369	154,0622	150,5305	147,0398	143,5902	143,5902	143,5902	220,3888	342,1635	604,6313	478,0921	366,4315	556,2799	734,3527	408,7314	264,9548	226,8115	218,2684	271,9945	235,519	203,7139	183,7952	172,3372	166,7468	163,0713	181,8598	293,669	444,2397	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/09/07		1	1	1379,6855	65,9638	276,114	25	14	2	2	2		0	92,5985	89,8671	87,1767	85,8469	88,5168	87,1767	84,5274	81,919	79,3516	76,8253	73,1126	70,6887	68,3057	65,9638	67,1296	68,3057	69,4921	71,8955	99,6064	103,9342	159,4369	405,8393	954,8492	1290,524	1379,6855	1140,4653	497,0826	279,1267	237,7216	326,4481		1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/08/07		1	1	163,0713	85,8469	114,0606	9	26	1	1	1		0	111,3524	111,3524	135,1459	145,3099	150,5305	135,1459	133,4878	157,6351	163,0713	141,8808	130,2024	120,5927	112,8668	109,8482	106,8707	103,9342	101,0387	98,1843	96,7725	99,6064	98,1843	95,3709	92,5985	89,8671	87,1767	85,8469	96,7725	117,4715	111,3524	101,0387	95,3709	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/07/07		1	1	377,4849	75,5774	165,9194	11	6	1	1	1		0	89,8671	85,8469	83,2181	80,6302	78,0833	75,5774	75,5774	135,1459	228,9729	296,1288	377,4849	321,292	244,3911	193,6261	159,4369	136,8142	125,3514	120,5927	123,7549	122,1687	120,5927	203,7139	298,5988	329,0416	253,4276	176,1154	131,84	123,7549	120,5927	117,4715	114,3914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/06/07		1	1	147,0398	92,5985	112,4307	1	23	1	1	1		0	147,0398	143,5902	140,1817	136,8142	133,4878	130,2024	126,9581	123,7549	120,5927	117,4715	119,027	115,9264	112,8668	109,8482	108,3543	112,8668	109,8482	105,3973	102,4813	99,6064	96,7725	93,9796	92,5985	96,7725	96,7725	95,3709	98,1843	98,1843	95,3709	92,5985		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/05/07		1	1	722,7386	74,3399	241,3785	17	1	1	1	1		0	74,3399	80,6302	176,1154	195,6231	154,0622	126,9581	187,6967	347,4844	321,292	231,1447	176,1154	150,5305	150,5305	220,3888	211,9691	264,9548	722,7386	633,1681	411,6338	269,6376	251,1531	313,635	296,1288	253,4276	220,3888	205,7623	189,6629	176,1154	163,0713	155,8435	150,5305	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/04/07		1	1	590,6104	45,7581	125,8616	16	3	1	1	1		0	47,711	46,7294	45,7581	76,8253	95,3709	96,7725	98,1843	91,2277	85,8469	76,8253	65,9638	61,4028	58,0896	70,6887	366,4315	590,6104	391,5334	207,8209	138,4928	112,8668	101,0387	93,9796	88,5168	88,5168	109,8482	109,8482	101,0387	93,9796	85,8469	78,0833		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/03/07		1	1	93,9796	44,797	60,748	11	30	1	1	1		0	64,8082	60,2882	61,4028	61,4028	63,6628	63,6628	60,2882	58,0896	60,2882	91,2277	93,9796	87,1767	80,6302	75,5774	69,4921	64,8082	61,4028	57,0057	54,8685	55,932	54,8685	52,7723	50,7171	48,7028	46,7294	47,711	49,7048	48,7028	46,7294	44,797	45,7581	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/02/07		1	1	99,6064	55,932	75,0962	25	16	1	1	1		0	95,3709	88,5168	84,5274	81,919	83,2181	79,3516	76,8253	74,3399	71,8955	69,4921	67,1296	64,8082	62,5277	60,2882	58,0896	55,932	55,932	71,8955	76,8253	67,1296	63,6628	64,8082	84,5274	91,2277	99,6064	89,8671	89,8671	73,1126				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1			
75230000	2	01/01/07		1	1	246,6348	91,2277	134,3477	11	26	1	1	1		0	128,5752	122,1687	123,7549	226,8115	218,2684	205,7623	168,6	140,1817	122,1687	112,8668	246,6348	220,3888	155,8435	128,5752	117,4715	111,3524	105,3973	101,0387	98,1843	115,9264	115,9264	105,3973	101,0387	95,3709	92,5985	91,2277	103,9342	103,9342	141,8808	135,1459	108,3543	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/12/06		1	1	298,5988	115,9264	173,8379	24	18	1	1	1		0	226,8115	195,6231	181,8598	170,4635	163,0713	176,1154	216,1584	191,6393	172,3372	155,8435	141,8808	131,84	128,5752	130,2024	133,4878	126,9581	120,5927	115,9264	123,7549	148,78	164,9039	157,6351	164,9039	298,5988	286,3516	271,9945	231,1447	203,7139	170,4635	150,5305	136,8142	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/11/06		1	1	536,1764	93,9796	230,3968	19	5	1	1	1		0	170,4635	145,3099	117,4715	101,0387	93,9796	157,6351	383,0734	339,5186	216,1584	161,249	140,1817	122,1687	108,3543	103,9342	99,6064	95,3709	130,2024	342,1635	536,1764	516,444	397,2249	274,3616	218,2684	193,6261	239,9345	271,9945	246,6348	352,8464	350,1602	286,3516		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/10/06		1	1	276,739	71,8955	119,2104	16	4	1	1	1		0	80,6302	78,0833	74,3399	71,8955	80,6302	157,6351	133,4878	105,3973	92,5985	81,919	93,9796	106,8707	91,2277	84,5274	125,3514	276,739	214,0586	185,7408	251,1531	189,6629	152,2912	123,7549	108,3543	102,4813	98,1843	92,5985	87,1767	83,2181	80,6302	89,8671	101,0387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/09/06		1	1	189,6629	78,0833	107,1679	10	8	1	1	1		0	79,3516	84,5274	101,0387	96,7725	88,5168	83,2181	80,6302	78,0833	123,7549	189,6629	166,7468	131,84	109,8482	96,7725	106,8707	166,7468	152,2912	123,7549	105,3973	106,8707	123,7549	109,8482	98,1843	92,5985	87,1767	84,5274	80,6302	91,2277	89,8671	84,5274		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/08/06		1	1	336,8839	79,3516	118,4153	17	14	1	1	1		0	130,2024	115,9264	108,3543	102,4813	98,1843	95,3709	92,5985	89,8671	87,1767	84,5274	81,919	83,2181	81,919	79,3516	87,1767	201,6758	336,8839	298,5988	211,9691	150,5305	114,3914	106,8707	103,9342	99,6064	93,9796	91,2277	95,3709	92,5985	88,5168	84,5274	81,919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/07/06		1	1	414,5465	54,8685	105,8738	28	10	1	1	1		0	95,3709	85,8469	76,8253	70,6887	64,8082	62,5277	60,2882	58,0896	55,932	54,8685	61,4028	60,2882	58,0896	59,1837	89,8671	98,1843	99,6064	84,5274	74,3399	68,3057	63,6628	60,2882	58,0896	55,932	64,8082	152,2912	313,635	414,5465	296,1288	207,8209	155,8435	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/06/06		1	1	179,9348	40,1449	74,171	27	3	1	1	1		0	44,797	41,9751	40,1449	41,9751	46,7294	45,7581	47,711	46,7294	44,797	53,8153	65,9638	73,1126	69,4921	61,4028	59,1837	58,0896	58,0896	55,932	53,8153	51,7396	58,0896	105,3973	117,4715	102,4813	88,5168	148,78	179,9348	141,8808	115,9264	105,3973		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/05/06		1	1	53,8153	37,4764	44,5903	22	30	1	1	1		0	50,7171	49,7048	51,7396	50,7171	48,7028	46,7294	44,797	43,8461	42,9055	41,9751	41,0549	40,1449	41,0549	42,9055	43,8461	41,9751	41,0549	41,9751	41,0549	45,7581	50,7171	53,8153	49,7048	47,711	45,7581	43,8461	41,9751	40,1449	39,2452	37,4764	39,2452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/04/06		1	1	91,2277	48,7028	64,4128	16	5	1	1	1		0	71,8955	60,2882	53,8153	50,7171	48,7028	49,7048	53,8153	67,1296	62,5277	63,6628	68,3057	68,3057	70,6887	61,4028	87,1767	91,2277	75,5774	65,9638	60,2882	57,0057	54,8685	69,4921	85,8469	79,3516	67,1296	63,6628	59,1837	57,0057	54,8685	52,7723		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/03/06		1	1	157,6351	39,2452	63,3064	29	18	1	1	1		0	45,7581	54,8685	54,8685	52,7723	55,932	53,8153	49,7048	47,711	45,7581	46,7294	48,7028	50,7171	48,7028	46,7294	44,797	42,9055	41,0549	39,2452	43,8461	57,0057	54,8685	73,1126	87,1767	93,9796	102,4813	78,0833	64,8082	85,8469	157,6351	108,3543	84,5274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/02/06		1	1	70,6887	43,8461	52,0597	1	17	1	1	1		0	70,6887	65,9638	61,4028	58,0896	55,932	54,8685	53,8153	52,7723	54,8685	53,8153	51,7396	49,7048	47,711	45,7581	46,7294	44,797	43,8461	45,7581	47,711	46,7294	48,7028	50,7171	50,7171	54,8685	53,8153	50,7171	48,7028	46,7294				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1			
75230000	2	01/01/06		1	1	98,1843	68,3057	79,4857	1	20	1	1	1		0	98,1843	89,8671	84,5274	80,6302	78,0833	75,5774	73,1126	70,6887	71,8955	70,6887	74,3399	78,0833	74,3399	71,8955	69,4921	70,6887	74,3399	71,8955	69,4921	68,3057	83,2181	89,8671	88,5168	93,9796	88,5168	91,2277	91,2277	84,5274	81,919	79,3516	75,5774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/12/05		1	1	150,5305	80,6302	107,5329	6	29	1	1	1		0	125,3514	136,8142	128,5752	115,9264	114,3914	150,5305	138,4928	130,2024	120,5927	112,8668	103,9342	98,1843	92,5985	88,5168	87,1767	88,5168	93,9796	102,4813	98,1843	95,3709	91,2277	85,8469	84,5274	109,8482	140,1817	119,027	99,6064	83,2181	80,6302	109,8482	106,8707	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75230000	2	01/11/05		1	1	253,4276	126,9581	174,1355	1	30	1	1	1		0	253,4276	228,9729	211,9691	201,6758	197,6304	209,8899	237,7216	233,3267	214,0586	193,6261	176,1154	166,7468	163,0713	159,4369	155,8435	152,2912	154,0622	150,5305	147,0398	145,3099	141,8808	135,1459	130,2024	140,1817	174,2212	185,7408	164,9039	141,8808	130,2024	126,9581		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
75230000	2	01/10/05		1	1	1008,799	150,5305	442,4238	18	3	1	1	1		0	178,02	168,6	150,5305	293,669	990,6505	928,4319	814,153	718,8878	506,7169	313,635	281,5247	246,6348	216,1584	205,7623	242,1576	380,274	893,787	1008,799	847,229	500,2837	342,1635	321,292	291,2196	269,6376	306,0706	301,0791	296,1288	478,0921	526,2638	388,7031	308,5817	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
